Item,Data Item,Begin,End,Type,Length,Remarks,File,Min_Date,Max_Date,Record_Type
27,Down Payment Assistance % of Total UPB,133,137,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
28,Without Payment Assistance Number of Loans,138,143,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
29,Without Payment Assistance UPB of Loans,144,156,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
30,Without Payment Assistance % of Total UPB,157,161,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
31,FHA Purchase Number of Loans,162,167,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
32,FHA Purchase UPB,168,180,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
33,FHA Purchase % of Total UPB,181,185,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
34,FHA Refinance Number of Loans,186,191,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
35,FHA Refinance UPB,192,204,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
36,FHA Refinance % of Total UPB,205,209,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
37,FHA HAMP Modified Number of Loans,210,215,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
38,FHA HAMP Modified UPB,216,228,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
39,FHA HAMP Modified % of Total UPB,229,233,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
40,FHA Non-HAMP Modified Number of Loans,234,239,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
41,FHA Non-HAMP Modified UPB,240,252,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
42,FHA Non-HAMP Modified % of Total UPB,253,257,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
43,FHA Purpose Not Available Number of Loans,258,263,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
44,FHA Purpose Not Available UPB,264,276,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
45,FHA Purpose Not Available % of Total UPB,277,281,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
46,VA Purchase Number of Loans,282,287,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
47,VA Purchase UPB,288,300,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
48,VA Purchase % of Total UPB,301,305,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
49,VA Refinance Number of Loans,306,311,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
50,VA Refinance UPB,312,324,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
51,VA Refinance % of Total UPB,325,329,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
52,VA HAMP Modified Number of Loans,330,335,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
53,VA HAMP Modified UPB,336,348,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
54,VA HAMP Modified % of Total UPB,349,353,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
55,VA Non-HAMP Modified Number of Loans,354,359,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
56,VA Non-HAMP Modified UPB,360,372,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
57,VA Non-HAMP Modified % of Total UPB,373,377,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
58,VA Purpose Not Available Number of Loans,378,383,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
59,VA Purpose Not Available UPB,384,396,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
60,VA Purpose Not Available % of Total UPB,397,401,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
61,PIH Purchase Number of Loans,402,407,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
62,PIH Purchase UPB,408,420,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
63,PIH Purchase % of Total UPB,421,425,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
64,PIH Refinance Number of Loans,426,431,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
65,PIH Refinance UPB,432,444,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
66,PIH Refinance % of Total UPB,445,449,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
67,PIH HAMP Modified Number of Loans,450,455,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
68,PIH HAMP Modified UPB,456,468,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
69,PIH HAMP Modified % of Total UPB,469,473,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
70,PIH Non-HAMP Modified Number of Loans,474,479,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
71,PIH Non-HAMP Modified UPB,480,492,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
72,PIH Non-HAMP Modified % of Total UPB,493,497,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
73,PIH Purpose Not Available Number of Loans,498,503,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
74,PIH Purpose Not Available UPB,504,516,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
75,PIH Purpose Not Available % of Total UPB,517,521,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
76,RD Purchase Number of Loans,522,527,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
77,RD Purchase UPB,528,540,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
78,RD Purchase % of Total UPB,541,545,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
79,RD Refinance Number of Loans,546,551,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
80,RD Refinance UPB,552,564,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
81,RD Refinance % of Total UPB,565,569,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
82,RD HAMP Modified Number of Loans,570,575,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
83,RD HAMP Modified UPB,576,588,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
84,RD HAMP Modified % of Total UPB,589,593,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
85,RD Non-HAMP Modified Number of Loans,594,599,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
86,RD Non-HAMP Modified UPB,600,612,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
87,RD Non-HAMP Modified % of Total UPB,613,617,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
88,RD Purpose Not Available Number of Loans,618,623,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
89,RD Purpose Not Available UPB,624,636,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
90,RD Purpose Not Available % of Total UPB,637,641,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
91,Non Streamlined Refi Number of Loans,642,647,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
92,Non Streamlined Refi Purchase UPB,648,660,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
93,Non Streamlined Refi Purchase % of Total UPB,661,665,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
94,Cash Out Refi Number of Loans,666,671,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
95,Cash Out Refi UPB,672,684,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
96,Cash Out Refi % of Total UPB,685,689,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
97,Streamlined Refi Number of Loans,690,695,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
98,Streamlined Refi UPB,696,708,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
99,Streamlined Refi % of Total UPB,709,713,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
100,FHA Short Refinance Number of Loans,714,719,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
101,FHA Short Refinance UPB,720,732,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
102,FHA Short Refinance % of Total UPB,733,737,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
103,Refinance Type Not Available Number of Loans,738,743,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
104,Refinance Type Not Available UPB,744,756,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
105,Refinance Type Not Available % of Total UPB,757,761,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
106,As-Of Date (CCYYMM),762,767,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
1,CUSIP,1,9,Character,9,X(9),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
2,Pool Number,10,15,Character,6,X(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
3,Pool Indicator (M),16,16,Character,1,X,monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
4,Pool Type,17,18,Character,2,X(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
5,Record Type R,19,19,Character,1,X,monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
6,Issuer,20,23,Numeric,4,9(4),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
7,Mortgagor Payoff Number of Loans,24,29,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
8,Mortgagor Payoff UPB of Loans,30,42,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
9,Mortgagor Payoff % UPB,43,47,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
10,Repurchase Delinquent Loan Number of Loans,48,53,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
11,Repurchase Delinquent Loan UPPB of Loans,54,66,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
12,Repurchase Delinquent Loan % UPB,67,71,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
13,Foreclosure with Claim Payment Number of Loans,72,77,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
14,Foreclosure with Claim Payment UPB of Loans,78,90,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
15,Foreclosure with Claim Payment % UPB,91,95,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
16,Repurchase Loss Mitigation Number of Loans,96,101,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
17,Repurchase Loss Mitigation UPB of Loans,102,114,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
18,Repurchase Loss Mitigation % UPB,115,119,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
19,Substitution Number of Loans,120,125,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
20,Substitution UPB of Loans,126,138,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
21,Substitution Number of % UPB,139,143,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
22,Other Removal Number of Loans,144,149,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
23,Other Removal UPB of Loans,150,162,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
24,Other Removal Number of % UPB,163,167,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
25,As-Of Date (CCYYMM),168,173,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
1,CUSIP,1,9,Character,9,X(9),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
2,Pool Number,10,15,Character,6,X(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
3,"Pool Indicator (X, C, or M)",16,16,Character,1,X,monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
4,Pool Type,17,18,Character,2,X(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
5,Record Type M,19,19,Character,1,X,monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
6,Issuer,20,23,Numeric,4,9(4),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
7,Highest MSA,24,28,Numeric,5,9(5),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
8,Highest MSA Number of Loans,29,34,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
9,Highest MSA UPB of Loans,35,47,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
10,Highest MSA % of Total UPB,48,52,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
11,2nd Highest MSA,53,57,Numeric,5,9(5),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
12,2nd Highest MSA Number of Loans,58,63,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
13,2nd Highest MSA UPB of Loans,64,76,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
14,2nd Highest MSA % of Total UPB,77,81,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
15,3rd Highest MSA,82,86,Numeric,5,9(5),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
16,3rd Highest MSA Number of Loans,87,92,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
17,3rd Highest MSA UPB of Loans,93,105,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
18,3rd Highest MSA % of Total UPB,106,110,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
19,4th Highest MSA,111,115,Numeric,5,9(5),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
20,4th Highest MSA Number of Loans,116,121,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
21,4th Highest MSA UPB of Loans,122,134,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
22,4th Highest MSA % of Total UPB,135,139,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
23,5th Highest MSA,140,144,Numeric,5,9(5),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
24,5th Highest MSA Number of Loans,145,150,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
25,5th Highest MSA UPB of Loans,151,163,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
26,5th Highest MSA % of Total UPB,164,168,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
27,6th Highest MSA,169,173,Numeric,5,9(5),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
28,6th Highest MSA Number of Loans,174,179,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
29,6th Highest MSA UPB of Loans,180,192,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
30,6th Highest MSA % of Total UPB,193,197,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
31,7th Highest MSA,198,202,Numeric,5,9(5),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
32,7th Highest MSA Number of Loans,203,208,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
33,7th Highest MSA UPB of Loans,209,221,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
34,7th Highest MSA % of Total UPB,222,226,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
35,8th Highest MSA,227,231,Numeric,5,9(5),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
36,8th Highest MSA Number of Loans,232,237,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
37,8th Highest MSA UPB of Loans,238,250,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
38,8th Highest MSA % of Total UPB,251,255,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
39,9th Highest MSA,256,260,Numeric,5,9(5),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
40,9th Highest MSA Number of Loans,261,266,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
41,9th Highest MSA UPB of Loans,267,279,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
42,9th Highest MSA % of Total UPB,280,284,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
43,10th Highest MSA,285,289,Numeric,5,9(5),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
