Item,Data Item,Begin,End,Type,Length,Remarks,File,Min_Date,Max_Date,Record_Type
12,MIP 125 % of Pool UPB,67,71,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
13,MIP 150 Number of Loans,72,77,Numeric,6,9(6),monthly_layout_v22.pdf,,,
14,MIP 150 UPB of Loans,78,90,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
15,MIP 150 % of Pool UPB,91,95,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
16,MIP 175 Number of Loans,96,101,Numeric,6,9(6),monthly_layout_v22.pdf,,,
17,MIP 175 UPB of Loans,102,114,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
18,MIP 175 % of Pool UPB,115,119,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
19,MIP 200 Number of Loans,120,125,Numeric,6,9(6),monthly_layout_v22.pdf,,,
20,MIP 200 UPB of Loans,126,138,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
21,MIP 200 % of Pool UPB,139,143,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
22,MIP 225 Number of Loans,144,149,Numeric,6,9(6),monthly_layout_v22.pdf,,,
23,MIP 225 UPB of Loans,150,162,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
24,MIP 225 % of Pool UPB,163,167,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
25,MIP Not Available Number of Loans,168,173,Numeric,6,9(6),monthly_layout_v22.pdf,,,
26,MIP Not Available UPB of Loans,174,186,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
27,MIP Not Available % of Pool UPB,187,191,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
28,MIP 25 Number of Loans,192,197,Numeric,6,9(6),monthly_layout_v22.pdf,,,
29,MIP 25 UPB of Loans,198,210,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
30,MIP 25 % of Pool UPB,211,215,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
31,MIP 35 Number of Loans,216,221,Numeric,6,9(6),monthly_layout_v22.pdf,,,
32,MIP 35 UPB of Loans,222,234,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
33,MIP 35 % of Pool UPB,235,239,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
34,MIP 50 Number of Loans,240,245,Numeric,6,9(6),monthly_layout_v22.pdf,,,
35,MIP 50 UPB of Loans,246,258,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
36,MIP 50 % of Pool UPB,259,263,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
37,MIP 55 Number of Loans,264,269,Numeric,6,9(6),monthly_layout_v22.pdf,,,
38,MIP 55 UPB of Loans,270,282,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
39,MIP 55 % of Pool UPB,283,287,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
40,MIP 60 Number of Loans,288,293,Numeric,6,9(6),monthly_layout_v22.pdf,,,
41,MIP 60 UPB of Loans,294,306,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
42,MIP 60 % of Pool UPB,307,311,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
43,MIP 85 Number of Loans,312,317,Numeric,6,9(6),monthly_layout_v22.pdf,,,
44,MIP 85 UPB of Loans,318,330,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
45,MIP 85 % of Pool UPB,331,335,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
46,MIP 90 Number of Loans,336,341,Numeric,6,9(6),monthly_layout_v22.pdf,,,
47,MIP 90 UPB of Loans,342,354,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
48,MIP 90 % of Pool UPB,355,359,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
49,MIP 110 Number of Loans,360,365,Numeric,6,9(6),monthly_layout_v22.pdf,,,
50,MIP 110 UPB of Loans,366,378,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
51,MIP 110 % of Pool UPB,379,383,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
52,MIP 115 Number of Loans,384,389,Numeric,6,9(6),monthly_layout_v22.pdf,,,
53,MIP 115 UPB of Loans,390,402,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
54,MIP 115 % of Pool UPB,403,407,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
55,MIP 120 Number of Loans,408,413,Numeric,6,9(6),monthly_layout_v22.pdf,,,
56,MIP 120 UPB of Loans,414,426,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
57,MIP 120 % of Pool UPB,427,431,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
58,MIP 125 Number of Loans,432,437,Numeric,6,9(6),monthly_layout_v22.pdf,,,
59,MIP 125 UPB of Loans,438,450,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
60,MIP 125 % of Pool UPB,451,455,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
61,MIP 145 Number of Loans,456,461,Numeric,6,9(6),monthly_layout_v22.pdf,,,
62,MIP 145 UPB of Loans,462,474,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
63,MIP 145 % of Pool UPB,475,479,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
64,MIP 150 Number of Loans,480,485,Numeric,6,9(6),monthly_layout_v22.pdf,,,
65,MIP 150 UPB of Loans,486,498,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
66,MIP 150 % of Pool UPB,499,503,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
67,MIP Not Available Number of Loans,504,509,Numeric,6,9(6),monthly_layout_v22.pdf,,,
68,MIP Not Available UPB of Loans,510,522,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
69,MIP Not Available % of Pool UPB,523,527,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
70,First Time Homebuyer Number of Loans,528,533,Numeric,6,9(6),monthly_layout_v22.pdf,,,
71,First Time Homebuyer UPB,534,546,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
72,First Time Homebuyer % of UPB,547,551,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
73,Not First Time Homebuyer Number of Loans,552,557,Numeric,6,9(6),monthly_layout_v22.pdf,,,
74,Not First Time Homebuyer UPB,558,570,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
75,Not First Time Homebuyer % of UPB,571,575,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
76,"First Time Homebuyer Not Available Number
of Loans",576,581,Numeric,6,9(6),monthly_layout_v22.pdf,,,
77,First Time Homebuyer Not Available UPB,582,594,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
78,First Time Homebuyer Not Available % of UPB,595,599,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
79,Broker Number of Loans,600,605,Numeric,6,9(6),monthly_layout_v22.pdf,,,
80,Broker UPB of Loans,606,618,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
81,Broker % of Total UPB,619,623,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
82,Correspondent Number of Loans,624,629,Numeric,6,9(6),monthly_layout_v22.pdf,,,
83,Correspondent UPB of Loans,630,642,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
84,Correspondent % of Total UPB,643,647,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
85,Retail Number of Loans,648,653,Numeric,6,9(6),monthly_layout_v22.pdf,,,
86,Retail UPB of Loans,654,666,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
87,Retail % of Total UPB,667,671,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
88,"Origination Type Not Available Number of
Loans",672,677,Numeric,6,9(6),monthly_layout_v22.pdf,,,
89,Origination Type Not Available UPB of Loans,678,690,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
90,Origination Type Not Available % of Total UPB,691,695,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
91,MIP 000 Number of Loans,696,701,Numeric,6,9(6),monthly_layout_v22.pdf,,,
92,MIP 000 UPB of Loans,702,714,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
93,MIP 000 % of Pool UPB,715,719,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
94,MIP 001 Number of Loans,720,725,Numeric,6,9(6),monthly_layout_v22.pdf,,,
95,MIP 001 UPB of Loans,726,738,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
96,MIP 001 % of Pool UPB,739,743,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
97,MIP 300 Number of Loans,744,749,Numeric,6,9(6),monthly_layout_v22.pdf,,,
98,MIP 300 UPB of Loans,750,762,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
99,MIP 300 % of Pool UPB,763,767,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
100,MIP 380 Number of Loans,768,773,Numeric,6,9(6),monthly_layout_v22.pdf,,,
101,MIP 380 UPB of Loans,774,786,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
102,MIP 380 % of Pool UPB,787,791,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
103,MIP 000 Number of Loans,792,797,Numeric,6,9(6),monthly_layout_v22.pdf,,,
104,MIP 000 UPB of Loans,798,810,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
105,MIP 000 % of Pool UPB,811,815,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
106,MIP Other Number of Loans,816,821,Numeric,6,9(6),monthly_layout_v22.pdf,,,
107,MIP Other UPB of Loans,822,834,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
108,MIP Other % of Pool UPB,835,839,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
109,MIP 45 Number of Loans,840,845,Numeric,6,9(6),monthly_layout_v22.pdf,,,
110,MIP 45 UPB of Loans,846,858,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
111,MIP 45 % of Pool UPB,859,863,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
112,MIP 70 Number of Loans,864,869,Numeric,6,9(6),monthly_layout_v22.pdf,,,
113,MIP 70 UPB of Loans,870,882,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
114,MIP 70 % of Pool UPB,883,887,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
115,MIP 95 Number of Loans,888,893,Numeric,6,9(6),monthly_layout_v22.pdf,,,
116,MIP 95 UPB of Loans,894,906,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
117,MIP 95 % of Pool UPB,907,911,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
118,MIP 130 Number of Loans,912,917,Numeric,6,9(6),monthly_layout_v22.pdf,,,
119,MIP 130 UPB of Loans,918,930,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
120,MIP 130 % of Pool UPB,931,935,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
121,MIP 135 Number of Loans,936,941,Numeric,6,9(6),monthly_layout_v22.pdf,,,
122,MIP 135 UPB of Loans,942,954,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
123,MIP 135 % of Pool UPB,955,959,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
124,MIP 155 Number of Loans,960,965,Numeric,6,9(6),monthly_layout_v22.pdf,,,
125,MIP 155 UPB of Loans,966,978,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
126,MIP 155 % of Pool UPB,979,983,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
127,MIP 50 Number of Loans,984,989,Numeric,6,9(6),monthly_layout_v22.pdf,,,
128,MIP 50 UPB of Loans,990,1002,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
129,MIP 50 % of Pool UPB,1003,1007,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
130,MIP 240 Number of Loans,1008,1013,Numeric,6,9(6),monthly_layout_v22.pdf,,,
131,MIP 240 UPB of Loans,1014,1026,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
132,MIP 240 % of Pool UPB,1027,1031,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
133,MIP 250 Number of Loans,1032,1037,Numeric,6,9(6),monthly_layout_v22.pdf,,,
134,MIP 250 UPB of Loans,1038,1050,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
135,MIP 250 % of Pool UPB,1051,1055,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
136,MIP 75 Number of Loans,1056,1061,Numeric,6,9(6),monthly_layout_v22.pdf,,,
137,MIP 75 UPB of Loans,1062,1074,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
138,MIP 75 % of Pool UPB,1075,1079,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
139,MIP 80 Number of Loans,1080,1085,Numeric,6,9(6),monthly_layout_v22.pdf,,,
140,MIP 80 UPB of Loans,1086,1098,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
141,MIP 80 % of Pool UPB,1099,1103,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
142,MIP 100 Number of Loans,1104,1109,Numeric,6,9(6),monthly_layout_v22.pdf,,,
143,MIP 100 UPB of Loans,1110,1122,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
144,MIP 100 % of Pool UPB,1123,1127,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
145,MIP 105 Number of Loans,1128,1133,Numeric,6,9(6),monthly_layout_v22.pdf,,,
146,MIP 105 UPB of Loans,1134,1146,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,
147,MIP 105 % of Pool UPB,1147,1151,Numeric,5,9(3)v9(2),monthly_layout_v22.pdf,,,
148,Filler,1152,1463,Character,312,X(312),monthly_layout_v22.pdf,,,
149,As-Of Date (CCYYMM),1464,1469,Numeric,6,9(6),monthly_layout_v22.pdf,,,
1,CUSIP Number,1,9,Character,9,X(9),monthly_layout_v22.pdf,,,X
2,Pool Number,10,15,Character,6,X(6),monthly_layout_v22.pdf,,,X
3,"Pool Indicator (X, C or M)",16,16,Character,1,X,monthly_layout_v22.pdf,,,X
4,Pool Type,17,18,Character,2,X(2),monthly_layout_v22.pdf,,,X
5,Record Type (X = Pool Transfers),19,19,Character,1,X,monthly_layout_v22.pdf,,,X
6,Pool Issue Date,20,27,Numeric,8,9(8),monthly_layout_v22.pdf,,,X
7,"Transfer Type (1=PIIT, 2=Regular)",28,28,Numeric,1,9,monthly_layout_v22.pdf,,,X
8,Selling Issuer Number,29,32,Numeric,4,9(4),monthly_layout_v22.pdf,,,X
9,Buying Issuer Number,33,36,Numeric,4,9(4),monthly_layout_v22.pdf,,,X
10,Number of Loans Transferred,37,42,Numeric,6,9(6),monthly_layout_v22.pdf,,,X
11,UPB of Loans Transferred,43,55,Numeric,13,9(11)v9(2),monthly_layout_v22.pdf,,,X
12,As-Of Date (CCYYMM),56,61,Numeric,6,9(6),monthly_layout_v22.pdf,,,X
1,CUSIP,1,9,Character,9,X(9),monthly_layout_v22.pdf,,,N
2,Pool ID,10,15,Character,6,X(6),monthly_layout_v22.pdf,,,N
3,Pool Indicator (C or M),16,16,Character,1,X,monthly_layout_v22.pdf,,,N
4,Pool Type,17,18,Character,2,X(2),monthly_layout_v22.pdf,,,N
5,Record Type (N),19,19,Character,1,X,monthly_layout_v22.pdf,,,N
6,Look Back Period,20,21,Numeric,2,9(2),monthly_layout_v22.pdf,,,N
7,Index Type,22,26,Character,5,X(5),monthly_layout_v22.pdf,,,N
8,Next Adjustment Date,27,34,Numeric,8,9(8),monthly_layout_v22.pdf,,,N
9,Prior Adjustment Date,35,42,Numeric,8,9(8),monthly_layout_v22.pdf,,,N
10,Months To Adjust,43,45,Numeric,3,9(3),monthly_layout_v22.pdf,,,N
11,Weighted Average Mortgage Margin,46,50,Numeric,5,9(2)v9(3),monthly_layout_v22.pdf,,,N
12,Maximum Mortgage Margin,51,55,Numeric,5,9(2)v9(3),monthly_layout_v22.pdf,,,N
13,Minimum Mortgage Margin,56,60,Numeric,5,9(2)v9(3),monthly_layout_v22.pdf,,,N
14,Initial Interest Rate Cap,61,61,Numeric,1,9,monthly_layout_v22.pdf,,,N
15,Subsequent Interest Rate Cap,62,62,Numeric,1,9,monthly_layout_v22.pdf,,,N
16,Lifetime Interest Rate Cap,63,63,Numeric,1,9,monthly_layout_v22.pdf,,,N
17,Lifetime Interest Rate Ceiling,64,68,Numeric,5,9(2)v9(3),monthly_layout_v22.pdf,,,N
18,Next Interest Rate Ceiling,69,73,Numeric,5,9(2)v9(3),monthly_layout_v22.pdf,,,N
19,Lifetime Interest Rate Floor,74,78,Numeric,5,9(2)v9(3),monthly_layout_v22.pdf,,,N
20,As-Of Date (CCYYMM),79,84,Numeric,6,9(6),monthly_layout_v22.pdf,,,N
