Item,Data Element,Type,Max Length,Format,Description,Definition,File,Min_Date,Max_Date,Record_Type
1,Record Type = 06,Character,2,,,Loan Purpose Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,06
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,06
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,06
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,06
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,06
6,Loan Purpose,Numeric,1,,,"Value 5 is in “RG” Pool Type pools only. Values are:
1 = Regular
2 = Refinance
3 = Loan Modification (HAMP)
4 = Loan Modification (non-HAMP)
5 = Re-performing
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,06
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the Loan Purpose Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,06
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Loan Purpose Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,06
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan
Purpose Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,06
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Purpose Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,06
1,Record Type = 07,Character,2,,,Number of Living Units Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,07
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,07
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,07
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,07
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,07
6,Living Units,Numeric,1,,,"Values are:
1 = 1 Unit
2 = 2 Units
3 = 3 Units
4 = 4 Units
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,07
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the Living Units Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,07
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Living Units Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,07
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Living
Units Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,07
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Living Units Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,07
1,Record Type = 08,Character,2,,,First Time Homebuyer Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,08
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,08
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,08
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,08
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,08
6,First Time Homebuyer,Character,1,,,"Values are:
Y = Yes
N = No
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,08
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the First Time
Homebuyer Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,08
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
First Time Homebuyer Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,08
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the First Time
Homebuyer Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,08
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the First Time Homebuyer Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,08
1,Record Type = 09,Character,2,,,Removal Type Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,09
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,09
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,09
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,09
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,09
6,Removal Type,Numeric,1,,,"This is a code of the reason for removal from the pool.
Values are:
1 = Mortgager Payoff
2 = Repurchase of Delinquent Loan
3 = Foreclosure with Claim Payment
4 = Loss Mitigation
5 = Substitution
6 = Other Removal",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,09
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the Removal Type Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,09
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Removal Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,09
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Removal
Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,09
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Removal Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,09
1,Record Type = 10,Character,2,,,Down Payment Assistance Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,10
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,10
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,10
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,10
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,10
6,Down Payment Assistance,Character,1,,,"Values are:
Y = Yes
N = No
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,10
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Down Payment
Assistance Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,10
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Down Payment Assistance Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,10
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Down
Payment Assistance Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,10
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Down Payment Assistance Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,10
1,Record Type = 11,Character,2,,,Loan Origination Channel Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,11
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,11
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,11
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,11
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,11
6,Loan Origination Type,Numeric,1,,,"Values are:
1 = Broker
2 = Correspondent
3 = Retail
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,11
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Loan Origination Type
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,11
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Loan Origination Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,11
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan
Origination Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,11
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Origination Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,11
1,Record Type = 12,Character,2,,,Origination Year Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12
6,Origination Year,Numeric,4,,,Values are the Year of Origination,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Origination Year
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Origination Year Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Origination
Year Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Origination Year Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,12
1,Record Type = 13,Character,2,,,"Refinance Type Stratification: Only for refinance loans (Loan
Purpose of 2)",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13
6,Refinance Code,Numeric,1,,,"Values are:
1 = Not Streamlined, Not Cash Out
2 = Cash Out
3 = Streamlined
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Refinance Code
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Refinance Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Refinance
Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Refinance Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,13
1,Record Type = 14,Character,2,,,"Metropolitan Statistical Area (MSA) Stratification for each
MSA applicable to the pool.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14
6,MSA,Numeric,5,,,"The MSA values and the MSA Not Available are provided.
Values are:
• the MSA value
• 99999 = MSA Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the MSA Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
MSA Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the MSA
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the MSA Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,14
1,Record Type = 15,Character,2,,,Property State Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15
6,State Code,Character,2,,,"The abbreviation of the state or territory where the loan
property exists. See Appendix 2 for a listing of state codes.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the State Code Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
State Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the State Code
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the State Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,15
1,Record Type = 16,Character,2,,,"Upfront MIP Stratification: Applies only to FHA mortgage
insurance",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.4 (Mar 2022 - Dec 2022).pdf,2022-03-01,2022-12-01,16
